begin sampling
initial memory consumption:  129000
7947.21120655 2114
1226428.16935 2114
7954.09319449 2114
7962.59105218 2114
7971.69086054 2114
7943.92051174 2114
7994.83686677 2114
442201.170375 2114
7963.22657176 2114
7944.0788647 2114
7973.6526869 2114
7981.73656904 2114
7968.00909893 2114
7989.13697858 2114
7948.1485747 2114
7949.91536755 2114
7965.13886639 2114
7960.47032611 2114
7959.5206214 2114
7961.64737751 2114
7957.80080116 2114
7958.95770063 2114
7953.7320131 2114
7957.03152539 2114
7943.29326324 2114
7958.16310649 2114
7970.87924756 2114
7966.81890286 2114
7958.79087491 2114
7953.58273662 2114
7958.68476752 2114
7942.22820932 2114
7944.95043747 2114
7995.14520747 2114
268193.766463 2114
7957.91576743 2114
7963.45532749 2114
7961.21003128 2114
7981.51708793 2114
7968.52565348 2114
7972.16000762 2114
7950.89536161 2114
7953.84160743 2114
7950.63189896 2114
7965.32718975 2114
7953.38332766 2114
7975.86388664 2114
7974.08981559 2114
7958.15591333 2114
7961.35331322 2114
7961.91868641 2114
7996.75628031 2114
7948.9618695 2114
7977.39646399 2114
7964.56631599 2114
7946.04089325 2114
8007.68033111 2114
7972.68427656 2114
7952.73530462 2114
7996.1885126 2114
7989.0577165 2114
7934.8971538 2114
7955.32772714 2114
7964.14223744 2114
7957.62231597 2114
7949.93090677 2114
7965.28151941 2114
7994.41687816 2114
7957.6791731 2114
7948.37575762 2114
7961.79397744 2114
7968.16524577 2114
7968.53834554 2114
7957.76395665 2114
7953.07605171 2114
7961.67845201 2114
7968.70861621 2114
7952.3701564 2114
7949.86929953 2114
7975.06893812 2114
7957.32481837 2114
7957.03561549 2114
7951.07759425 2114
7986.55876398 2114
7973.16690512 2114
1265123.74586 2114
7962.01913851 2114
7961.61617691 2114
8024.36825761 2114
8020.07863878 2114
7961.46455331 2114
7958.50697305 2114
7959.85371061 2114
7953.92722533 2114
8004.4161713 2114
7941.56858549 2114
7987.98387823 2114
7962.98443659 2114
7945.63365342 2114
7962.89856224 2114
7952.77475798 2114
295519.462097 1566
502865.381248 2114
7953.25207751 2114
8024.85273388 2114
7942.13596964 2114
7978.50295508 2114
7947.67348956 2114
7947.60309773 2114
7952.91574999 2114
7945.85128733 2114
7939.18772805 2114
7979.36441302 2114
7966.31189017 2114
7945.11389729 2114
7950.94141798 2114
7973.10926156 2114
298513.581038 2114
7957.73170533 2114
7974.20499134 2114
7987.51464033 2114
8002.92061713 2114
7986.89400291 2114
7955.4180231 2114
7957.06680317 2114
7980.84244635 2114
7947.83655536 2114
7981.90566554 2114
8001.08175065 2114
7946.67375193 2114
7966.4818657 2114
7959.2159615 2114
7973.31057898 2114
7950.14537398 2114
7978.69808393 2114
7976.83191286 2114
7946.51347507 2114
7958.0840815 2114
7946.56093024 2114
7957.30781368 2114
7971.06020644 2114
7964.8192633 2114
7953.7952385 2114
7969.66586979 2114
7966.03229191 2114
7951.61398938 2114
7987.34206531 2114
7993.47198826 2114
8000.76336639 2114
8038.04754676 2114
7953.61418176 2114
7957.90539871 2114
207844.349225 2114
7958.23079618 2114
7953.53391773 2114
7981.77279419 2114
7955.13786947 2114
7940.22689901 2114
7961.52180685 2114
7976.55795584 2114
7956.48655323 2114
7959.27989731 2114
7982.69086462 2114
7949.02902657 2114
7965.86406108 2114
7952.32696945 2114
7955.40223548 2114
7962.47816026 2114
7958.73019466 2114
7969.55813503 2114
7967.36466856 2114
8008.1925127 2114
7949.83279967 2114
7948.47898677 2114
7958.49840214 2114
7995.65724702 2114
7959.22009282 2114
7982.70461813 2114
1577294.60586 2114
7956.16169684 2114
7956.22890084 2114
7957.61183709 2114
7955.59012666 2114
7961.37553081 2114
7980.59108366 2114
7997.10383866 2114
7955.38621256 2114
7964.34504705 2114
7969.00496735 2114
7958.41605082 2114
6470053.18875 2114
7963.0684241 2114
7948.2473685 2114
7970.27932372 2114
7966.75012569 2114
7959.90869146 2114
7960.94620537 2114
7980.28485319 2114
7937.84587738 2114
7946.78946799 2114
7539042.04694 2114
430612.3484 2114
456755.289726 2114
8003.81703775 2114
7949.93831319 2114
7957.37432952 2114
7956.52528674 2114
7944.19852953 2114
7961.53004366 2114
7967.63476462 2114
7955.11786205 2114
7945.58591261 2114
8001.91761464 2114
7954.54290679 2114
7979.76825024 2114
7964.94240164 2114
7948.83169019 2114
7967.4085102 2114
7937.07020567 2114
7955.55617712 2114
7952.69843681 2114
7959.67089438 2114
8019.26513154 2114
7946.3418337 2114
7964.00316864 2114
7956.48749522 2114
7963.01800149 2114
7948.65372767 2114
7956.44341804 2114
7955.37509565 2114
7957.17774366 2114
7978.8876896 2114
7961.95355081 2114
7958.6936561 2114
7961.2906525 2114
7963.00242804 2114
478045.923183 2114
7993.37204341 2114
7949.68658973 2114
7955.94625094 2114
7953.42205479 2114
7953.8130204 2114
7957.28225938 2114
8054.7088512 2114
7978.02646308 2114
7945.32148573 2114
7970.48299359 2114
7955.7610674 2114
8005.52480313 2114
7978.30345528 2114
7970.24786204 2114
7946.92777657 2114
414234.717966 2114
467483.322512 2114
7938.6704743 2114
7969.65195988 2114
164567.633348 2114
7967.41510232 2114
7957.47898496 2114
7948.72849428 2114
7999.18193168 2114
7962.18092396 2114
7957.01033477 2114
7958.26038934 2114
7979.41749624 2114
7967.22501882 2114
7955.88409119 2114
7962.3597937 2114
7961.23753139 2114
7967.09600082 2114
7950.35794657 2114
7973.60335549 2114
7972.07187567 2114
7951.62404869 2114
7951.40805599 2114
7959.38018974 2114
7966.48143997 2114
7966.7926341 2114
7953.28209935 2114
7953.01366656 2114
8052.30260688 2114
7951.36989798 2114
7966.95565301 2114
7965.51252863 2114
7954.49149575 2114
7963.86442391 2114
8000.04170489 2114
2370875.68447 2114
7970.79927419 2114
7968.23723542 2114
7969.2562694 2114
7959.77924814 2114
8023.88983429 2114
7959.67001113 2114
7960.35883053 2114
7970.07044799 2114
7999.79805641 2114
7949.54156639 2114
7963.21325779 2114
7937.67469387 2114
7946.88626885 2114
260007.668981 1566
448200.339301 2114
1251318.03603 2114
7955.76568513 2114
7986.18060933 2114
7949.82768353 2114
7963.09162261 2114
7974.24036923 2114
7947.88574588 2114
7967.19626246 2114
7953.08288903 2114
7963.28492426 2114
7948.1666328 2114
7988.45071235 2114
7951.56983967 2114
7962.29868503 2114
7959.34769779 2114
7977.23123761 2114
7966.52735394 2114
7957.43034721 2114
7981.36243947 2114
7978.58595566 2114
7959.84594457 2114
7955.64239952 2114
7941.59165749 2114
7945.5989617 2114
7955.52941036 2114
7963.16102663 2114
7958.08111677 2114
7956.44338864 2114
7949.21369063 2114
7949.76943744 2114
7964.70740555 2114
7957.88296966 2114
7962.79373364 2114
7937.24061681 2114
7956.58332239 2114
7946.39067149 2114
7951.91445455 2114
7967.95357625 2114
7957.89506793 2114
7985.70953874 2114
7964.28249921 2114
7965.41072526 2114
7946.1392222 2114
7959.92435566 2114
7991.16881231 2114
7973.42184028 2114
7969.11995991 2114
7991.4937487 2114
7941.75786474 2114
243408.320248 2114
7983.71032274 2114
7956.53330241 2114
7948.57024188 2114
8016.55958579 2114
7988.10132548 2114
1915661.12303 2114
7950.24689326 2114
7970.93677965 2114
7961.07138861 2114
7957.36606342 2114
7966.63527227 2114
7972.10309169 2114
7950.96641003 2114
7961.6514651 2114
7965.86756418 2114
7979.13601661 2114
7988.23805706 2114
8053.04015569 2114
7960.27530837 2114
7959.5148938 2114
7950.11193141 2114
7959.0713166 2114
8015.21916381 2114
7961.26943962 2114
7966.12589904 2114
7944.63629485 2114
8002.15521761 2114
7957.17969035 2114
7951.47781656 2114
7951.93915102 2114
7982.59790414 2114
7955.34835111 2114
7956.41117948 2114
8027.01965704 2114
26871475.1307 2114
5091654.89176 2114
2843921.03472 2114
7961.61679518 2114
7959.17757922 2114
7697034.24097 2114
7968.3037739 2114
7959.94649525 2114
7943.30712018 2114
7950.67378854 2114
100712.45874 2114
7953.68766592 2114
7950.8370162 2114
7948.36741291 2114
9324867.36396 1274
12031077.7289 1539
14800699.6022 1539
7942.9426305 2114
7958.17062977 2114
7969.58503126 2114
7955.21390274 2114
7954.3349012 2114
7953.1318605 2114
7949.33738735 2114
7951.55643787 2114
7958.54248843 2114
7954.42618607 2114
8018.78111531 2114
7942.03666388 2114
7965.00597913 2114
7962.93172406 2114
7991.74392803 2114
7976.02316198 2114
7945.08133916 2114
7960.8766374 2114
7956.16925858 2114
7947.90343915 2114
7958.24868146 2114
7944.03694568 2114
7965.33858526 2114
7945.64176029 2114
7991.22773661 2114
8032.04384195 2114
7956.6793157 2114
7943.7152526 2114
7999.64025938 2114
7958.09779106 2114
7966.68562762 2114
7940.58849178 2114
7962.12790768 2114
7947.11503896 2114
7958.29246563 2114
7946.63388128 2114
7948.50071197 2114
8055.62083036 2114
7965.46771668 2114
7973.18485726 2114
7945.17892021 2114
7964.14744056 2114
7998.68635344 2114
7976.07197074 2114
7963.2594664 2114
7993.80265634 2114
7969.97520853 2114
7976.98964887 2114
247760.530658 2114
7955.32690788 2114
7953.50901588 2114
7949.8358336 2114
7976.54737752 2114
7973.28825182 2114
7977.95914762 2114
8006.95335873 2114
7963.93099927 2114
7960.87199941 2114
90867.5787427 2114
7956.22275839 2114
7954.31134873 2114
7959.76273326 2114
7957.84955444 2114
7941.86837055 2114
7939.01170558 2114
8021.53181938 2114
7960.12647557 2114
7963.71411547 2114
884340.138642 2114
7957.2644978 2114
25014.0236929 2114
7980.33534889 2114
7957.55766593 2114
7960.87921235 2114
7977.96943417 2114
7949.46695097 2114
7955.88944475 2114
7968.25977728 2114
7982.75880075 2114
7950.20083159 2114
8016.16646934 2114
23481674.7362 2114
7952.68136168 2114
7962.5290629 2114
7994.78483153 2114
7955.58012499 2114
7998.2438625 2114
7976.05609683 2114
7997.76609142 2114
7981.41495949 2114
7953.0044304 2114
7938.08526086 2114
7963.22015321 2114
7966.59781134 2114
7944.93477797 2114
7961.17715123 2114
7952.30220922 2114
35658847.8108 1478
3739251.57808 1539
1006028.94567 1539
7962.3353919 2114
7947.36221194 2114
7963.77602028 2114
7958.52582133 2114
7954.21825806 2114
7953.46850447 2114
7948.79471935 2114
7961.53457379 2114
193040.976107 2114
7957.19805532 2114
7971.21827598 2114
7970.15100489 2114
7955.83562797 2114
7985.00771917 2114
7963.16249312 2114
151435.11169 2114
7953.20231763 2114
152227.839536 2114
7954.03612558 2114
7948.63449849 2114
1478768.75115 2114
7951.94410334 2114
7956.0543641 2114
1106089.20237 2114
7968.00174461 2114
7954.69380655 2114
7945.45851551 2114
7968.51190573 2114
7954.78144657 2114
7944.72298978 2114
7954.2512545 2114
7956.37932067 2114
7941.51902044 2114
8015.27742472 2114
7972.99178628 2114
7951.39985974 2114
7965.12673973 2114
8006.50156928 2114
7948.9946883 2114
7960.89593403 2114
7979.44631737 2114
7950.86280535 2114
7959.48300439 2114
7988.3999835 2114
7979.22120254 2114
7967.6441086 2114
7990.99559021 2114
347543.512929 2114
7989.04665119 2114
7955.8408009 2114
7959.88146828 2114
7951.67635657 2114
7954.16542036 2114
7993.011463 2114
7953.74325579 2114
7959.56663403 2114
7962.96515675 2114
7944.40253184 2114
7945.68275641 2114
7948.27044741 2114
7970.22670744 2114
7980.23718912 2114
7986.64618873 2114
7950.91981655 2114
7935.50364472 2114
7992.30428602 2114
8000.33775896 2114
7941.43248203 2114
7957.76819104 2114
8028.68467015 2114
7963.64288656 2114
7963.06411677 2114
7959.18940857 2114
7979.28354068 2114
7968.79689155 2114
7958.99788209 2114
7953.91285447 2114
7957.38847875 2114
7972.32887654 2114
7960.210013 2114
7953.96951894 2114
7944.82994381 2114
263005.428586 2114
7957.05881062 2114
7971.33734349 2114
7960.53099783 2114
4298620.67291 2114
7969.56483942 2114
7964.91618865 2114
7971.82598377 2114
7966.35912906 2114
1856666.99636 2114
7955.15089361 2114
7957.74291397 2114
7945.80036771 2114
7942.56263282 2114
7938.10193812 2114
627138.463337 1566
219902.984734 1653
464733.776028 2114
7950.65814394 2114
7947.56308787 2114
7970.39103369 2114
7964.09229718 2114
7940.28861568 2114
7954.3927499 2114
7960.33799782 2114
7950.14218974 2114
7943.50719515 2114
7962.53190629 2114
7951.67565038 2114
7967.45075433 2114
7949.23040835 2114
7981.58438583 2114
7971.33948231 2114
7981.84765361 2114
7982.42672581 2114
7947.12742489 2114
7950.40764227 2114
7958.62017343 2114
7950.29166556 2114
7978.91021676 2114
7944.6547777 2114
7980.77478408 2114
7991.89033194 2114
7948.11167413 2114
7958.55798224 2114
7965.86873023 2114
7965.50939949 2114
7959.89311634 2114
7972.64292687 2114
7961.07460651 2114
7945.47577551 2114
7945.43669348 2114
7946.09029417 2114
7942.18365937 2114
7953.69424207 2114
7954.59610072 2114
8024.24278319 2114
7962.76004074 2114
7964.18107733 2114
7948.46914274 2114
7972.47175434 2114
8030.50907909 2114
7955.9013333 2114
7965.93014924 2114
8000.49789829 2114
7952.79856429 2114
7961.59123614 2114
7938.02974166 2114
7947.80074168 2114
7956.48713241 2114
7974.77325152 2114
7951.04739735 2114
563683.385224 2114
8011.17351443 2114
7988.88827334 2114
7954.71864249 2114
7966.15411313 2114
7957.58063152 2114
7966.89613889 2114
7953.12297934 2114
7955.64629678 2114
7972.65043875 2114
7993.92209077 2114
7979.99881727 2114
7962.16881818 2114
7961.23161644 2114
8009.37444229 2114
7955.29628642 2114
7948.3599515 2114
79754.6770774 2114
17013.9699479 2114
7971.98634677 2114
7950.75124004 2114
7958.3979408 2114
7962.34259086 2114
7949.90473513 2114
7983.21058523 2114
7981.341542 2114
7956.14751477 2114
7968.39137756 2114
7950.37757836 2114
823431.861242 2114
7952.77265024 2114
7962.0268036 2114
7963.05765254 2114
7994.38544655 2114
489104.16214 2114
7953.71405897 2114
7974.88412554 2114
7978.04415191 2114
7976.3482988 2114
7966.8696157 2114
7964.92315167 2114
7972.38604416 2114
7946.93355133 2114
 1.3%   t: 331.499742031
memory:  143632
1821351.6446 1287
114380003.554 1462
448114.694127 2114
7943.40819082 2114
7958.29199983 2114
7945.62553631 2114
7973.97372415 2114
7968.49265546 2114
7960.0115036 2114
7983.75034418 2114
7971.8584477 2114
7950.18456809 2114
7981.03874558 2114
7954.19279156 2114
7977.07733284 2114
7967.66865417 2114
7949.24442346 2114
7955.01802766 2114
7939.45379715 2114
7963.52622696 2114
7966.1335436 2114
7963.87600149 2114
7994.34908959 2114
8033.62129464 2114
7941.24878576 2114
7956.50821837 2114
7950.28256138 2114
7963.91301019 2114
7949.26064323 2114
7973.7889893 2114
7963.28828381 2114
7970.52496315 2114
7993.01331573 2114
7942.06559687 2114
7998.67840865 2114
7978.35570197 2114
7961.52839012 2114
7947.97786406 2114
7970.70088741 2114
7954.51030054 2114
7970.22671946 2114
7943.7371492 2114
7948.55164348 2114
7957.53947161 2114
7958.4339259 2114
7992.31218524 2114
7969.78237771 2114
7988.26926607 2114
7955.58520241 2114
7976.37699115 2114
7949.63727054 2114
7950.18109819 2114
7942.78184525 2114
7951.43806034 2114
7951.26537332 2114
7963.08737758 2114
7973.40307901 2114
7977.71011764 2114
7936.30201455 2114
7988.15206316 2114
7962.79800713 2114
7960.04097753 2114
7964.49238274 2114
7943.41976808 2114
7965.61439595 2114
7987.71044008 2114
7988.4801816 2114
7969.40876342 2114
7959.19258535 2114
7971.47002607 2114
7965.4388733 2114
7949.71483278 2114
7987.79861818 2114
7952.0136856 2114
7950.75596696 2114
7957.69920849 2114
8081.00261573 2114
7965.01304373 2114
7947.7482488 2114
8008.49366292 2114
7969.39460148 2114
8006.04057845 2114
1552620.9339 2114
7955.88573022 2114
7965.16468901 2114
8002.81628165 2114
7971.44964143 2114
7938.4364797 2114
8012.00160614 2114
7956.0461671 2114
7958.95786901 2114
14540319.79 2114
7957.69456681 2114
7975.57850792 2114
7970.39932194 2114
7953.65984416 2114
7963.70444743 2114
7945.95729375 2114
7944.73540147 2114
7935.38814331 2114
293922.600788 1566
1209980.00997 2114
7947.1717486 2114
7950.53835283 2114
8011.6163116 2114
7964.02642361 2114
8007.73785038 2114
7938.35029219 2114
7979.02747927 2114
7959.17161318 2114
7963.60427184 2114
431492.24735 2114
7971.23036479 2114
7950.79349022 2114
7956.5402393 2114
7944.7827087 2114
7956.45392246 2114
7959.14238907 2114
7941.23236728 2114
7965.70884292 2114
7962.36596443 2114
7941.61458827 2114
7942.05476803 2114
7985.99680013 2114
7985.92373457 2114
7950.44887625 2114
7970.05389884 2114
7975.59400374 2114
7964.5598215 2114
7955.47967084 2114
7944.27942688 2114
7964.39985439 2114
7967.25645492 2114
7965.06573023 2114
7982.04182381 2114
7958.87235705 2114
7944.02084703 2114
7984.16404017 2114
7958.33425424 2114
7945.50332953 2114
7948.38605027 2114
7992.19840961 2114
8048.1306222 2114
7958.93760013 2114
7965.91111331 2114
7965.5517986 2114
7985.99854896 2114
7972.88410737 2114
7962.64891228 2114
7958.99792281 2114
7968.8074814 2114
7945.20197045 2114
500685.287674 2114
7974.11638855 2114
7982.14037632 2114
7957.38994191 2114
442905.482017 2114
7957.45577345 2114
7957.37581475 2114
7950.50947315 2114
7998.4469893 2114
8002.82213077 2114
7956.27438994 2114
7951.46660545 2114
8001.12321856 2114
950438.691188 2114
7955.71812443 2114
7962.6997162 2114
7936.30909966 2114
7974.39263704 2114
7970.06540773 2114
7956.05370855 2114
8041.00368088 2114
7945.9357576 2114
7951.67487537 2114
7949.00427481 2114
7953.34153741 2114
7968.80857155 2114
7956.09449063 2114
7978.91644571 2114
7960.83786502 2114
7958.47565177 2114
8671473.11695 2114
7952.4945555 2114
7950.88679946 2114
7977.20139154 2114
7970.7786497 2114
7949.69715369 2114
7961.62780483 2114
7951.62019702 2114
7984.45050075 2114
7998.47382221 2114
7957.33282956 2114
7957.98809622 2114
7968.53281031 2114
7937.46790474 2114
7953.71867451 2114
7972.93588483 2114
7949.63585403 2114
7986.68751008 2114
164588761.683 1462
509527.461603 2114
7952.10314359 2114
7960.40854011 2114
7963.26096293 2114
7964.73312088 2114
7992.90520123 2114
7954.28979596 2114
7943.00485659 2114
7943.15866843 2114
7975.24976085 2114
7961.86295566 2114
7949.61834118 2114
7938.41112407 2114
7948.62655124 2114
7957.41172648 2114
7969.14112418 2114
7941.58397932 2114
7964.08025535 2114
7977.13469703 2114
8002.65317268 2114
7992.42678986 2114
7965.05267476 2114
7949.54518766 2114
421333.851859 2114
7959.22688709 2114
7954.10929655 2114
7941.40120937 2114
7983.90778274 2114
8948.99365815 2114
7967.01891431 2114
7993.43253279 2114
7978.31004223 2114
1515707.22018 2114
7941.29318254 2114
8019.23474428 2114
7981.50181701 2114
7976.25463195 2114
7954.1485256 2114
8008.07229494 2114
7968.18735583 2114
7938.75676759 2114
7949.95690582 2114
7950.07806049 2114
7992.56441244 2114
8004.06292931 2114
7975.64511592 2114
7968.98903111 2114
8047.8734922 2114
7968.16568831 2114
7942.6478614 2114
7973.77516212 2114
7953.77354383 2114
7985.80400084 2114
8003.4861679 2114
7956.27032167 2114
566381.721464 2114
7948.35754246 2114
7968.74462298 2114
7971.85487777 2114
7967.48258946 2114
7953.91859174 2114
7964.77737611 2114
7965.72839801 2114
7949.1645388 2114
7958.36144466 2114
7964.80301995 2114
7987.66722048 2114
7937.53789098 2114
7963.44170646 2114
7995.10850382 2114
7986.38386329 2114
7962.77561236 2114
7954.7223649 2114
7981.25701842 2114
7955.29808006 2114
